bathrooms,bedrooms,condition,floors,grade,id,Price,sqft_above,sqft_basement,sqft_living,sqft_lot,waterfront,yr_built,yr_renovated
1,4,3,1.5,7,A1592,475000,1420,0,1420,6000,0,1950,0
1,3,3,1,7,A1593,372500,1210,340,1550,12956,0,1988,0
2,4,3,1,8,A1594,1050000,1470,1450,2920,7200,0,1921,2006
1,3,5,1,7,A1595,500000,830,790,1620,4200,0,1945,0
2,6,4,1.5,9,A1596,900000,2300,0,2300,24773,0,1950,1985
1,3,3,1,7,A1597,327500,1070,0,1070,7140,0,1989,0
1,3,3,1,7,A1598,390000,1790,0,1790,7123,0,1913,1995
1,2,4,2,8,A1599,451101,1510,0,1510,1962,0,1985,0
1,4,3,1.5,7,A1600,455000,1340,0,1340,5800,0,1914,0
2,4,3,2,10,A1601,650000,3350,0,3350,46748,0,2004,0
2,3,4,2,10,A1602,895000,1910,590,2500,7746,0,1993,0
2,4,2,1,7,A1603,800000,1510,840,2350,10664,0,1952,0
2,4,3,2,9,A1604,703770,2550,0,2550,12918,0,1987,0
1,3,4,1,7,A1605,249950,1320,0,1320,10454,0,1968,0
2,2,4,1,6,A1606,512000,610,660,1270,3881,0,1926,0
2,5,4,1,8,A1607,780000,1980,1500,3480,74052,0,1972,0
2,3,3,2,8,A1608,336000,2820,0,2820,11625,0,1986,0
2,3,5,1.5,6,A1609,285000,1220,890,2110,6900,0,1955,0
1,3,3,1,7,A1610,229900,1100,0,1100,7224,0,1981,0
3,4,4,1.5,8,A1611,667500,1540,380,1920,4000,0,1931,0
2,4,3,1,7,A1612,378000,1230,660,1890,12236,0,1978,0
2,3,3,2,8,A1613,454000,1530,1000,2530,43733,0,1991,0
2,4,3,2,7,A1614,537500,2550,0,2550,4630,0,2005,0
1,3,4,1.5,6,A1615,425000,1550,0,1550,4160,0,1926,0
2,3,3,1,7,A1616,290000,1760,0,1760,6600,0,1998,0
2,3,3,1,7,A1617,349500,1270,0,1270,3600,0,1963,0
2,3,3,2,7,A1618,370000,830,420,1250,1655,0,2006,0
1,3,4,1,8,A1619,549500,1620,0,1620,8438,0,1961,0
1,2,3,1,6,A1620,245000,710,0,710,6322,0,1942,0
1,3,3,1,7,A1621,208000,1070,0,1070,7200,0,1994,0
2,4,4,1,8,A1622,248000,1160,1160,2320,8760,0,1966,0
3,4,5,1.5,9,A1623,610000,5450,0,5450,37058,0,1984,0
2,4,3,2,8,A1624,550000,1670,0,1670,5116,0,1999,0
2,3,3,2,10,A1625,750000,3010,0,3010,206910,0,2001,0
1,2,3,1,6,A1626,192000,1340,0,1340,7380,0,1940,0
1,2,3,1,7,A1627,169317,790,0,790,4000,0,1908,0
3,4,3,2.5,10,A1628,1200000,2790,610,3400,3850,0,2008,0
1,2,4,1.5,7,A1629,880000,1530,0,1530,6350,0,1923,0
1,1,3,1,6,A1630,210000,930,0,930,7129,0,1948,0
1,3,3,1,7,A1631,180500,1010,530,1540,9800,0,1973,0
2,4,3,2,9,A1632,540000,1990,0,1990,29078,0,1984,0
1,3,3,1,9,A1633,520000,2300,0,2300,35722,0,1984,0
1,3,3,1,7,A1634,177500,1220,0,1220,6000,0,1968,0
1,3,4,1,8,A1635,415000,1190,1190,2380,5650,0,1956,0
2,4,5,1,7,A1636,495000,1010,1010,2020,7200,0,1968,0
2,3,3,1,8,A1637,325000,1890,0,1890,9646,0,1966,0
1,2,3,1,7,A1638,440000,1330,0,1330,4903,0,1985,0
1,3,4,1,7,A1639,411000,1190,300,1490,9844,0,1959,0
3,5,3,2,9,A1640,810000,2550,1000,3550,9600,0,1998,0
1,5,4,1,7,A1641,561750,1020,1020,2040,8996,0,1962,0
2,4,4,1,9,A1642,835100,2380,0,2380,12573,0,1963,0
2,3,3,1,8,A1643,450000,1450,330,1780,9969,0,1985,0
2,3,3,2,7,A1644,238000,1650,0,1650,2807,0,2004,0
1,3,3,1,7,A1645,299000,1510,0,1510,142803,0,1974,0
1,2,4,1,7,A1646,570000,1100,0,1100,6240,0,1941,0
1,3,4,2,8,A1647,340000,2190,0,2190,12626,0,1978,0
1,2,3,1.5,6,A1648,450000,1040,720,1760,2275,0,1912,0
1,4,3,1,7,A1649,272750,1330,470,1800,8786,0,1966,0
2,4,4,2,6,A1650,520000,1860,140,2000,6380,0,1949,0
1,3,5,1,7,A1651,284950,990,0,990,10723,0,1960,0
1,2,3,1,7,A1652,255000,1480,0,1480,9660,0,1949,0
1,2,5,1,7,A1653,231500,1200,0,1200,9488,0,1941,0
2,1,3,2.5,8,A1654,415000,3000,0,3000,204732,0,1979,0
2,4,3,2,7,A1655,330000,3504,0,3504,6000,0,2006,0
1,3,3,1,7,A1656,365000,1300,0,1300,12240,0,1963,0
2,4,3,1.5,7,A1657,425000,1330,0,1330,9188,0,1928,2004
1,4,4,1,7,A1658,400000,1120,730,1850,6480,0,1958,0
2,4,3,2,9,A1659,335000,2240,0,2240,9701,0,1989,0
3,3,3,2,7,A1660,342000,1040,220,1260,1251,0,2003,0
5,8,3,2,8,A1661,490000,1880,920,2800,2580,0,1997,0
1,4,4,1,7,A1662,331500,1820,0,1820,14319,0,1969,0
2,3,3,3,8,A1663,960000,1730,0,1730,4102,1,1996,0
2,4,4,2,9,A1664,720500,3350,0,3350,35298,0,1985,0
2,3,4,2,8,A1665,830000,2840,530,3370,6550,0,1912,2001
1,3,5,1.5,7,A1666,662990,1240,0,1240,3600,0,1926,0
2,4,4,1.5,6,A1667,220000,2340,0,2340,10507,0,1959,0
2,5,3,1,7,A1668,349950,940,940,1880,4179,0,1952,2000
2,3,3,1,7,A1669,550000,1010,800,1810,2159,0,1922,0
1,3,4,1,6,A1670,396000,1200,1140,2340,5668,0,1941,0
1,4,3,2,7,A1671,635000,2820,0,2820,4000,0,1911,0
1,3,3,1,7,A1672,293000,1020,0,1020,7650,0,1940,0
2,3,4,1,7,A1673,339000,1290,800,2090,10120,0,1979,0
2,4,4,2,7,A1674,285000,1830,0,1830,8734,0,1991,0
2,6,3,1.5,7,A1675,775000,2480,500,2980,5000,0,1916,0
1,4,4,1,7,A1676,224000,1600,0,1600,9289,0,1959,0
3,4,5,2,10,A1677,2250000,3140,1300,4440,8125,0,1922,0
1,3,3,1,7,A1678,165050,1200,0,1200,8514,0,1959,0
1,3,4,1.5,7,A1679,275000,1230,0,1230,4500,0,1913,0
3,5,3,1,7,A1680,445000,1750,1180,2930,5500,0,1951,0
2,3,3,1,8,A1681,510000,1930,440,2370,38639,0,1978,0
2,4,3,2,9,A1682,1230000,3040,0,3040,7000,0,2001,0
1,3,3,1,7,A1683,390000,1060,550,1610,13500,0,1970,0
2,3,3,1,8,A1684,460000,1390,960,2350,10450,0,1977,0
1,3,4,1,8,A1685,700000,2000,0,2000,14733,0,1958,0
3,4,3,2,10,A1686,874150,2570,960,3530,14406,0,1987,0
2,3,3,2,8,A1687,470000,2220,0,2220,9800,0,1987,0
1,3,4,1,6,A1688,374000,2000,0,2000,9416,0,1961,0
1,2,5,1.5,7,A1689,510000,1210,0,1210,131115,0,1950,0
2,2,3,3,8,A1690,467000,1140,0,1140,1181,0,2007,0
2,4,3,2,8,A1691,576000,2440,0,2440,28405,0,2002,0
2,3,3,1,6,A1692,196440,1560,0,1560,7352,0,1992,0
2,4,3,2,10,A1693,825000,3210,0,3210,18901,0,1993,0
1,2,3,1,7,A1694,281000,930,0,930,2600,0,1981,0
2,3,3,3,7,A1695,326000,1782,0,1782,1577,0,2000,0
1,3,4,1,7,A1696,340000,1740,0,1740,46580,0,1980,0
1,5,3,1,9,A1697,440000,1890,1800,3690,36036,0,1985,0
2,4,3,2,9,A1698,749000,2930,0,2930,18199,0,1998,0
1,4,3,1.5,7,A1699,340000,1230,0,1230,8316,0,1963,0
2,3,3,2,7,A1700,561000,2000,0,2000,7000,0,1916,1986
2,3,3,1,7,A1701,270000,1160,360,1520,7930,0,1988,0
1,2,4,1,7,A1702,600000,1040,0,1040,3600,0,1919,1980
1,4,3,1,6,A1703,219900,1120,0,1120,5427,0,1969,2014
1,3,3,2,8,A1704,617000,3020,0,3020,360241,0,1992,0
2,3,3,2,8,A1705,469000,1820,0,1820,8446,0,1978,0
1,3,3,1,7,A1706,229000,1370,0,1370,56628,0,1942,0
3,4,5,2.5,9,A1707,1270000,2290,840,3130,2646,0,1906,0
1,3,3,1,7,A1708,365000,1290,350,1640,8301,0,1958,0
2,4,3,2,9,A1709,429000,2650,0,2650,9301,0,2001,0
2,4,3,2,9,A1710,550000,2850,0,2850,6809,0,2003,0
2,3,4,1,7,A1711,453000,1220,600,1820,16300,0,1955,0
1,3,4,1,7,A1712,187500,1180,0,1180,7000,0,1977,0
2,6,5,1,7,A1713,520500,1640,240,1880,14350,0,1955,0
1,3,4,1,7,A1714,300000,1280,0,1280,12776,0,1977,0
3,4,3,2,9,A1715,799000,2370,750,3120,5000,0,2005,0
2,3,3,2,8,A1716,338000,2470,0,2470,4948,0,2003,0
1,3,4,1.5,8,A1717,800000,1700,0,1700,4400,0,1906,0
2,2,4,1,6,A1718,360000,590,590,1180,3200,0,1945,0
2,6,3,1,7,A1719,442500,1400,1400,2800,10490,0,1968,0
1,4,4,1,6,A1720,700000,1300,0,1300,1651359,0,1920,0
3,5,5,1,9,A1721,830000,1970,1070,3040,9601,0,1968,0
2,3,3,2,8,A1722,360400,1630,0,1630,11592,0,1987,0
1,3,5,1,7,A1723,345000,1340,0,1340,9339,0,1960,0
1,3,4,1,7,A1724,300000,1430,400,1830,51836,0,1966,0
1,3,5,1,7,A1725,350000,1240,0,1240,10800,0,1959,0
2,4,3,1,7,A1726,368000,1540,960,2500,36900,0,1972,0
1,3,4,1,8,A1727,264000,1760,0,1760,7482,0,1966,0
2,3,3,1,9,A1728,435000,2210,450,2660,16677,0,1990,0
1,3,3,1.5,6,A1729,200000,2060,0,2060,15837,0,1903,0
2,5,5,2,8,A1730,620000,1760,780,2540,3832,0,1929,0
4,5,3,2,10,A1731,1680000,3720,1110,4830,11466,0,2014,0
1,3,4,1,7,A1732,337000,700,700,1400,6000,0,1919,0
3,4,4,2,11,A1733,1930000,4280,0,4280,20296,0,1984,0
2,4,5,1,7,A1734,544500,1450,780,2230,10414,0,1974,0
1,1,1,1,6,A1735,252000,680,0,680,1638,0,1910,1992
2,4,3,2,8,A1736,445000,2340,0,2340,3784,0,2008,0
2,3,3,2,7,A1737,379500,2070,0,2070,14196,0,1989,0
2,4,4,1,6,A1738,189950,910,1000,1910,4225,0,1919,0
1,3,5,1.5,6,A1739,469000,950,0,950,4250,0,1948,0
2,5,5,1,7,A1740,600000,1510,1400,2910,53898,0,1979,0
2,3,3,2,9,A1741,785000,2930,0,2930,33981,0,2000,0
2,4,4,2,8,A1742,372000,2610,0,2610,8967,0,1990,0
3,5,3,2,7,A1743,445000,3880,0,3880,7180,0,2004,0
2,4,4,2,8,A1744,508000,2000,1320,3320,53392,0,1986,0
1,5,3,2,8,A1745,780000,1940,0,1940,4800,0,1905,0
2,4,3,2,9,A1746,541100,2510,0,2510,9800,0,1978,0
2,4,3,2,9,A1747,729000,2660,0,2660,5608,0,2003,0
2,3,5,1,7,A1748,397000,1710,0,1710,134489,0,1952,0
1,2,3,1,6,A1749,451555,1320,0,1320,4520,0,1912,1971
1,2,3,1,6,A1750,300000,960,0,960,8153,0,1947,0
2,3,5,1,7,A1751,416000,1190,600,1790,11542,0,1969,0
1,2,3,1,6,A1752,490000,810,140,950,3060,0,1925,0
3,6,3,2,7,A1753,480000,2940,0,2940,5054,0,1942,2003
2,2,3,1,7,A1754,368000,670,260,930,1662,0,2002,0
2,3,3,2,12,A1755,1040000,4570,0,4570,10615,0,1991,0
2,3,4,1,8,A1756,545000,1570,800,2370,9000,0,1952,0
2,5,3,2,10,A1757,850000,3430,0,3430,15119,0,1998,0
3,4,3,2,10,A1758,550000,3540,0,3540,4750,0,2003,0
2,3,3,2,9,A1759,600000,2240,0,2240,9314,0,1984,0
2,4,3,1,8,A1760,535000,1700,1010,2710,12138,0,1968,0
2,3,3,2,8,A1761,599950,2660,0,2660,4975,0,2014,0
2,5,4,1,8,A1762,531000,1540,1000,2540,5022,0,1955,0
2,4,4,2,8,A1763,530000,2210,0,2210,7665,0,1968,0
4,4,3,2,10,A1764,597326,2860,710,3570,8250,0,2015,0
2,4,3,2,9,A1765,805000,3450,0,3450,33460,0,1997,0
1,4,4,1,8,A1766,390000,2330,0,2330,8364,0,1968,0
2,4,3,1.5,7,A1767,487250,1550,140,1690,3250,0,1901,0
1,3,4,1,7,A1768,301000,1030,0,1030,8414,0,1967,0
2,5,3,1.5,8,A1769,1180000,2220,340,2560,5618,0,1923,0
2,4,3,2,7,A1770,299000,1950,0,1950,3000,0,2002,0
2,4,4,2.5,10,A1771,2350000,3670,700,4370,22863,0,1907,1994
2,4,3,2.5,7,A1772,400000,2350,0,2350,3904,0,1999,0
2,4,4,1,7,A1773,467500,1880,1280,3160,7210,0,1969,0
2,4,3,2,8,A1774,305000,2430,0,2430,9103,0,1990,0
1,3,3,1,5,A1775,210000,1340,0,1340,306848,0,1953,0
1,3,3,1,6,A1776,300000,1010,0,1010,10168,0,1979,0
2,3,3,1,8,A1777,327500,1330,440,1770,8755,0,1981,0
2,3,3,1,7,A1778,269000,1210,0,1210,7136,0,2003,0
3,4,3,1,9,A1779,975000,1750,1580,3330,17533,0,1969,0
1,3,4,1,7,A1780,355000,1060,180,1240,5400,0,1940,0
1,3,4,1.5,7,A1781,712000,1150,100,1250,4620,0,1900,0
2,4,3,2,10,A1782,883000,2960,0,2960,41656,0,1985,0
1,2,3,1,6,A1783,190000,840,0,840,12252,0,1994,0
1,3,3,1,7,A1784,443000,1200,330,1530,8028,0,1967,0
3,4,3,2,10,A1785,920000,3750,0,3750,11025,0,1976,0
2,4,4,1,7,A1786,285000,1240,910,2150,8250,0,1978,0
3,4,3,1,7,A1787,901000,1560,0,1560,4080,0,1916,0
1,3,3,1,7,A1788,552500,1410,630,2040,5775,0,1958,0
1,2,3,1,6,A1789,256000,860,0,860,5000,0,1915,1945
1,3,4,1.5,7,A1790,341000,1720,0,1720,7119,0,1952,0
2,4,3,2,7,A1791,279000,2090,0,2090,8941,0,1975,0
2,4,4,2,8,A1792,686000,2130,0,2130,10650,0,1977,0
1,2,4,1.5,6,A1793,225000,1300,0,1300,11867,0,1975,0
1,2,3,1,6,A1794,215500,1220,0,1220,15600,0,1972,0
3,4,3,1.5,7,A1795,950000,1520,900,2420,4800,0,1919,0
2,4,3,2,9,A1796,503000,1870,1070,2940,156988,0,1996,0
2,3,3,2,9,A1797,780000,2610,0,2610,7567,0,1997,0
2,4,5,1,6,A1798,212000,980,900,1880,7500,0,1946,0
2,4,3,1.5,7,A1799,580000,1710,620,2330,6703,0,1983,0
2,4,3,2,7,A1800,465000,2060,140,2200,3141,0,1994,0
2,4,3,1,7,A1801,206000,1720,0,1720,7560,0,1959,0
2,3,3,2,9,A1802,615000,2250,0,2250,10171,0,1987,0
1,4,5,1.5,6,A1803,519000,1640,0,1640,6305,0,1907,0
3,4,3,2,11,A1804,1140000,4130,0,4130,11444,0,2001,0
2,5,3,2,7,A1805,330000,2600,0,2600,3839,0,2005,0
1,4,3,1,8,A1806,240000,1920,0,1920,7973,0,1955,0
2,3,4,1,9,A1807,574000,2060,0,2060,7000,0,1988,0
4,4,3,2,11,A1808,930000,5710,0,5710,24663,0,2007,0
3,4,3,2,8,A1809,850000,2720,0,2720,183823,0,1975,2007
1,3,3,1,7,A1810,415000,1090,400,1490,7275,0,1974,0
2,3,5,1,7,A1811,480000,1340,1020,2360,9005,0,1929,0
1,5,3,1,7,A1812,300000,1940,0,1940,8875,0,1957,0
2,4,3,2,8,A1813,439000,2570,0,2570,9503,0,1980,0
1,3,3,1,7,A1814,450000,1160,0,1160,36831,0,1938,0
2,3,3,1,8,A1815,589000,2660,0,2660,206480,0,1989,0
2,3,3,2,7,A1816,477000,1260,0,1260,3000,0,2003,0
2,4,3,1,8,A1817,587500,1310,470,1780,6120,0,1951,0
2,4,3,2,10,A1818,1320000,3180,0,3180,6105,0,1905,0
2,4,3,2,10,A1819,1430000,3380,0,3380,27589,0,1966,0
2,4,3,2,9,A1820,700000,1890,800,2690,15000,0,1978,0
1,2,4,1,6,A1821,275000,1180,0,1180,6552,0,1949,0
1,3,4,1,7,A1822,367500,1160,500,1660,11783,0,1978,0
2,4,3,2,7,A1823,453250,2260,0,2260,6300,0,2001,0
1,5,3,1,8,A1824,607000,1390,520,1910,5428,0,1954,0
2,4,3,1,7,A1825,255000,1430,1000,2430,8960,0,1960,0
2,2,4,1,7,A1826,501000,770,530,1300,2500,0,1926,0
1,3,3,1,7,A1827,450000,910,150,1060,4650,0,1950,0
2,3,3,2,8,A1828,360000,2200,0,2200,8000,0,1981,0
1,4,5,1.5,7,A1829,460000,1040,680,1720,3050,0,1929,0
1,3,4,1,7,A1830,753000,1180,1180,2360,8290,0,1950,0
1,2,3,1,6,A1831,389950,820,0,820,4234,0,1951,0
1,2,3,1,7,A1832,469000,1030,0,1030,4400,0,1924,0
1,4,4,2,9,A1833,550000,1730,300,2030,5688,0,1939,0
3,5,4,1.5,6,A1834,565000,1950,750,2700,11675,0,1948,0
1,2,3,1,6,A1835,189650,1100,0,1100,7600,0,1980,0
3,4,4,2,11,A1836,1530000,2350,1270,3620,5131,0,1927,0
1,3,3,1,7,A1837,260000,1340,0,1340,8000,0,1980,0
1,3,3,1,7,A1838,243000,1040,750,1790,12000,0,1960,0
2,4,4,1,9,A1839,1100000,2030,1800,3830,13800,0,1969,0
1,3,4,1,7,A1840,249000,1080,500,1580,7200,0,1976,0
1,2,4,1,7,A1841,720000,1700,320,2020,7200,0,1947,0
2,4,3,2,10,A1842,905000,3330,0,3330,9557,0,1995,0
2,4,5,1.5,7,A1843,824500,1610,1000,2610,3500,0,1927,0
2,4,4,1,8,A1844,762500,1760,850,2610,8760,0,1978,0
2,3,3,3,8,A1845,580000,1740,0,1740,1280,0,2008,0
2,3,3,1,8,A1846,380000,1840,0,1840,8580,0,1990,0
1,3,4,1,7,A1847,805000,880,200,1080,3200,0,1926,0
1,4,4,1.5,7,A1848,520000,1240,0,1240,4532,0,1944,0
4,5,3,3,11,A1849,1570000,4700,920,5620,5800,0,1999,0
1,2,3,1,6,A1850,175000,1170,0,1170,8925,0,1911,0
2,4,3,2,7,A1851,353500,1760,0,1760,9602,0,1987,0
2,4,4,1,8,A1852,500000,1400,830,2230,26989,0,1962,0
1,3,4,1,7,A1853,386500,1140,380,1520,7350,0,1972,0
1,2,3,1,7,A1854,210000,850,600,1450,4750,0,1950,0
2,3,3,1,7,A1855,439500,940,660,1600,6510,0,1983,0
2,5,3,2,8,A1856,315000,3220,0,3220,5751,0,2002,0
2,4,3,2,7,A1857,339000,1830,0,1830,8601,0,2003,0
2,4,4,1,8,A1858,655000,1430,770,2200,9163,0,1971,0
2,2,3,1,8,A1859,740000,2170,0,2170,8678,0,2008,0
2,5,5,2,7,A1860,685000,1900,0,1900,7843,0,1966,0
2,5,4,1,7,A1861,550000,1480,1480,2960,9877,0,1960,0
1,2,3,2,7,A1862,405000,1330,380,1710,4234,0,1920,1979
2,4,3,1,9,A1863,765000,1430,1190,2620,17366,0,1984,0
2,3,3,2,8,A1864,625000,1680,460,2140,3600,0,1911,1997
2,4,3,1.5,6,A1865,207000,2100,0,2100,19680,0,1914,0
2,4,3,1.5,6,A1866,370000,2100,0,2100,19680,0,1914,0
2,3,4,1,8,A1867,475000,1150,310,1460,4961,0,1988,0
1,2,3,1,7,A1868,365000,990,0,990,8250,0,1955,0
2,4,5,1,7,A1869,411800,1340,850,2190,6800,0,1969,0
3,5,3,2,9,A1870,668000,2710,1280,3990,42436,0,2002,0
2,3,3,2,9,A1871,618000,2340,0,2340,3630,0,1998,0
2,4,4,1,7,A1872,247500,1230,1230,2460,5921,0,1948,0
3,5,3,1,7,A1873,345000,1040,1040,2080,6150,0,1950,0
2,3,3,2,7,A1874,616300,1700,0,1700,8400,0,1927,0
1,3,4,1,7,A1875,348000,1330,0,1330,6768,0,1952,0
2,3,3,1,7,A1876,425000,1630,0,1630,10762,0,1994,0
2,5,5,1,8,A1877,850000,1660,1260,2920,11880,0,1968,0
2,5,3,2,9,A1878,820000,2830,0,2830,6137,0,2010,0
2,4,4,2,10,A1879,832000,3190,0,3190,52953,0,1980,0
1,3,3,2,8,A1880,835000,1490,0,1490,3840,0,1984,2014
2,3,3,2,8,A1881,350000,1630,0,1630,3425,0,1999,0
2,4,3,2,7,A1882,349000,2280,0,2280,4096,0,2003,0
3,6,3,2,9,A1883,1130000,2000,1010,3010,4360,0,2014,0
2,3,3,2,7,A1884,320000,1590,0,1590,3480,0,2004,0
1,3,4,1,7,A1885,150000,1250,0,1250,7210,0,1968,0
1,3,3,1,6,A1886,340000,1310,400,1710,10190,0,1949,0
4,4,3,2,10,A1887,785500,3280,0,3280,8448,0,2007,0
2,4,3,2,8,A1888,410500,3362,0,3362,8601,0,2004,0
2,3,3,2,9,A1889,580000,2200,0,2200,11000,0,1978,0
1,2,3,2,7,A1890,345000,830,0,830,920,0,2005,0
2,3,4,1.5,7,A1891,550000,1760,400,2160,37000,0,1933,0
3,4,3,2,8,A1892,449500,2580,0,2580,7299,0,1998,0
1,3,3,1,6,A1893,300000,2150,0,2150,7007,0,1954,0
2,4,3,2,10,A1894,915000,3510,0,3510,28052,0,1988,0
3,4,3,2,11,A1895,1580000,3810,0,3810,9916,0,1989,0
2,4,3,1,8,A1896,599000,1010,1010,2020,2750,0,1917,2014
2,4,4,1,7,A1897,755000,1620,500,2120,10202,0,1960,0
1,3,3,1,7,A1898,400000,1250,0,1250,7157,0,1944,2010
1,3,3,1,7,A1899,133000,980,0,980,9115,0,1968,0
1,4,3,1,7,A1900,330000,960,290,1250,8400,0,1951,0
1,4,5,1.5,6,A1901,330000,1100,0,1100,5000,0,1904,0
1,3,5,1,6,A1902,375000,710,620,1330,9417,0,1936,0
2,4,4,1,7,A1903,485000,1500,1060,2560,8956,0,1968,0
2,4,3,1.5,7,A1904,470000,1210,640,1850,11250,0,1981,0
3,4,3,2,8,A1905,1050000,1880,910,2790,3600,0,1905,2013
1,4,3,1.5,7,A1906,548800,1260,400,1660,4704,0,1930,0
1,2,4,1,6,A1907,315000,720,360,1080,2674,0,1919,0
2,3,4,1,7,A1908,590000,2100,930,3030,9374,0,1959,0
2,4,3,2,7,A1909,439950,2380,0,2380,12067,0,2002,0
1,3,3,1,8,A1910,325000,2250,0,2250,26337,0,1980,0
1,2,3,1,6,A1911,400000,880,0,880,5111,0,1931,0
2,4,3,2,10,A1912,685000,2770,0,2770,10051,0,1987,0
2,3,3,1.5,7,A1913,339950,1340,0,1340,10200,0,1953,0
1,3,4,1,7,A1914,315000,1660,0,1660,8160,0,1951,0
2,3,3,2,7,A1915,411753,1710,0,1710,3795,0,2009,0
1,2,3,1,7,A1916,577000,1040,580,1620,4879,0,1924,2011
1,3,5,1,8,A1917,500000,1530,0,1530,8829,0,1972,0
2,3,3,1,7,A1918,210000,1440,0,1440,10111,0,1963,0
1,4,3,1,7,A1919,640000,2020,0,2020,16120,0,1969,0
1,4,5,1,7,A1920,460000,1870,0,1870,8663,0,1949,0
1,2,3,1,6,A1921,265000,620,0,620,4760,0,1941,0
5,5,3,1,11,A1922,740000,4490,1284,5774,31675,0,1984,0
1,3,3,1,6,A1923,230000,1240,0,1240,6195,0,1948,0
1,3,5,1,7,A1924,315000,1460,430,1890,10661,0,1978,0
1,3,4,1,8,A1925,432000,1410,1000,2410,51763,0,1981,0
2,3,3,2,8,A1926,467000,1530,0,1530,3984,0,1995,0
3,5,3,1,7,A1927,255000,2800,0,2800,9900,0,1964,0
1,3,3,1,7,A1928,316500,1010,450,1460,6360,0,1979,0
2,4,3,1,7,A1929,190000,860,720,1580,6250,0,1977,0
2,3,3,1.5,8,A1930,490000,1450,0,1450,2400,0,1900,2003
1,4,4,1,7,A1931,378000,1990,0,1990,23200,0,1976,0
4,6,3,3,9,A1932,598800,3230,1240,4470,17877,0,2013,0
3,5,3,1,7,A1933,333800,1220,760,1980,3868,0,1990,0
2,4,4,2,9,A1934,690000,2920,0,2920,9904,0,1990,0
1,4,4,1,6,A1935,320000,830,830,1660,6200,0,1948,0
3,4,4,1.5,9,A1936,1250000,2410,780,3190,6000,0,1912,0
1,3,4,1,7,A1937,335000,1560,0,1560,9600,0,1961,0
2,3,3,1,8,A1938,840000,3050,0,3050,33920,0,2004,0
2,4,3,2,8,A1939,608250,3030,0,3030,21780,0,1986,0
2,3,3,2,7,A1940,550000,2260,0,2260,4165,0,2005,0
1,3,3,1,7,A1941,240000,1260,0,1260,7920,0,1966,0
2,3,4,2,9,A1942,998000,3370,0,3370,11757,0,1980,0
1,3,3,1,8,A1943,275000,1490,0,1490,8000,0,1978,0
2,3,3,1,7,A1944,284200,1110,460,1570,9292,0,1977,0
3,4,4,2,10,A1945,1720000,3090,1400,4490,7623,0,1941,0
3,4,4,2,11,A1946,2400000,3400,690,4090,24825,0,1926,0
2,5,3,2,10,A1947,930800,4150,0,4150,96574,0,1988,0
3,4,5,1,8,A1948,930000,1530,1370,2900,10400,0,1959,0
1,4,3,1,7,A1949,215000,1030,400,1430,8775,0,1979,0
1,2,4,1,6,A1950,480000,1008,0,1008,26487,1,1943,2002
1,2,4,1,6,A1951,483945,840,640,1480,5120,0,1951,0
1,3,4,1,7,A1952,347000,1240,0,1240,8050,0,1978,0
2,3,4,1,7,A1953,232500,1110,260,1370,9760,0,1979,0
2,4,4,1,8,A1954,390000,1190,580,1770,33132,0,1965,0
2,3,3,1,8,A1955,550000,1410,750,2160,15360,0,1965,2000
2,4,3,2,9,A1956,590000,2340,0,2340,8971,0,1987,0
1,1,5,1,5,A1957,420850,960,0,960,40946,0,1945,0
2,4,3,1,7,A1958,345000,1390,890,2280,8190,0,1983,0
2,3,3,1,8,A1959,429800,1970,0,1970,7000,0,1986,0
1,4,3,1.5,7,A1960,302000,1530,0,1530,17664,0,1968,0
1,4,4,1.5,8,A1961,800000,1790,0,1790,3952,0,1932,0
2,3,3,2,8,A1962,250000,1700,0,1700,6000,0,1997,0
2,3,4,1,7,A1963,605000,1330,1330,2660,4500,0,1922,0
1,3,4,1,8,A1964,412000,1950,0,1950,52256,0,1985,0
2,3,3,2,6,A1965,252000,1340,0,1340,5670,0,1994,0
1,3,3,1.5,7,A1966,375000,1130,0,1130,12500,0,1954,0
1,2,5,1,7,A1967,725000,1010,940,1950,2719,0,1919,0
3,5,3,1,8,A1968,471750,2120,1670,3790,8200,0,2001,0
2,4,3,2,7,A1969,490000,2020,0,2020,85813,0,1995,0
1,2,3,1,7,A1970,439000,800,0,800,5100,0,1945,0
2,4,5,1,6,A1971,355000,1770,0,1770,8890,0,1949,0
0,1,3,1,6,A1972,250000,940,0,940,87120,0,1944,0
2,4,3,1,10,A1973,780000,2260,0,2260,16188,0,1984,0
1,2,4,1,6,A1974,409000,890,0,890,3271,0,1918,0
1,2,4,1,6,A1975,420000,860,0,860,3880,0,1916,0
0,1,3,1,5,A1976,200000,680,0,680,9600,0,1947,0
1,2,4,1,7,A1977,830000,2130,0,2130,35679,0,1963,0
2,3,3,2,9,A1978,695000,2390,0,2390,4555,0,2006,0
2,4,3,2,10,A1979,815000,3488,0,3488,9614,0,1998,0
1,3,3,1,7,A1980,210000,820,440,1260,6223,0,1983,0
1,3,4,1,8,A1981,635000,1590,1350,2940,6000,0,1957,0
2,4,3,2,9,A1982,562500,2440,0,2440,7322,0,1991,0
2,4,3,2,10,A1983,402500,2600,0,2600,11951,0,1988,0
2,3,4,1,7,A1984,555000,1040,1040,2080,7020,0,1951,0
1,3,3,1,7,A1985,310000,1990,0,1990,7173,0,1972,0
